3a9a3ab7-c4ea-41e5-8faa-6117b63e806d;19/12/2025;09:51:33;19/12/2025 10:49:11;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
5861102a-88b6-47bb-b05d-71a007cfaf7f;19/12/2025;11:19:23;19/12/2025 11:20:29;Pedágio;;;PUC3186;Passeio;FIAT;UNO VIVACE 1.0;"6790100000821776	";Tag;UNO VIVACE;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 045+500, Petrópolis - RJ;-19,95;0,00;-19,95;;Não
958ed50e-3f7f-45f8-9b95-edb6782e7fe6;19/12/2025;12:05:01;19/12/2025 12:05:33;Pedágio;;;PUC3186;Passeio;FIAT;UNO VIVACE 1.0;"6790100000821776	";Tag;UNO VIVACE;;2 eixos rodagem simples;2 eixos rodagem simples;Elovias;BR-040, KM 102+000, Duque de Caxias - RJ;-19,95;0,00;-19,95;;Não
bd475648-92d2-409f-abd6-a8898f76fe7e;19/12/2025;12:40:42;19/12/2025 12:41:09;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
b641e085-1b05-4fca-9b23-28fa1d6fe7a6;19/12/2025;12:40:45;19/12/2025 12:41:11;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
34ae61f6-847c-4219-b85e-82d0ed4b5d32;19/12/2025;12:40:48;19/12/2025 12:41:11;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
ad2f830a-c429-4790-95e3-17426e5797e5;19/12/2025;13:14:02;19/12/2025 13:14:49;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
c3d36f1f-f2b0-4d9d-8d71-f5069f50c395;19/12/2025;13:14:08;19/12/2025 13:14:52;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
41a23779-1aba-4dd1-856a-34acc226921a;19/12/2025;13:14:18;19/12/2025 13:15:35;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
52c2e8d0-7962-4f16-8813-bf4d40bb5ec8;19/12/2025;17:55:05;19/12/2025 18:57:05;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
6b4c0569-f8f5-4a6f-a367-7f5e140fae77;17/12/2025;11:54:12;19/12/2025 20:09:07;Pedágio;;;TOJ0A45;Passeio;FIAT;FIAT ARGO;"6790100009571695	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
2f3e53ca-2073-436a-8d5a-92316d3d4e72;17/12/2025;10:20:46;19/12/2025 20:15:56;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
e42e63ba-836e-4f19-98fb-47f94db64965;16/12/2025;13:34:33;19/12/2025 22:09:21;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Rota 116;RJ-116, KM 090+000, Nova Friburgo - RJ;-9,60;0,00;-9,60;;Não
1d5eaf3d-240b-47fb-98bf-5b95db72af8a;19/12/2025;20:52:18;19/12/2025 22:15:50;Estacionamento;;;RMR6D75;Passeio;MITSUBISHI;TRITON SPO GL;"6790100000196989	";Tag;L200;; ; ;Shopping Vitória;Avenida Américo Buaiz 200 Vitória - ES;-13,00;0,00;-13,00;;Não
2ef508fb-9edf-4ab8-b38f-5d2e042bdc14;20/12/2025;07:51:05;20/12/2025 07:51:51;Pedágio;;;PUC3186;Passeio;FIAT;UNO VIVACE 1.0;"6790100000821776	";Tag;UNO VIVACE;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-14,57;0,00;-14,57;;Não
d1142c8f-0101-4dc8-89d7-efa8af505fe2;18/12/2025;20:42:17;20/12/2025 11:34:33;Pedágio;;;LQS5041;Passeio;FIAT;UNO;"6790100000232487	";Tag;UNO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 123+000, Campos dos Goytacazes - RJ;-7,50;0,00;-7,50;;Não
26546946-e630-49ee-9a78-5cab0154485f;20/12/2025;14:28:46;20/12/2025 14:29:10;Pedágio;;;PUC3186;Passeio;FIAT;UNO VIVACE 1.0;"6790100000821776	";Tag;UNO VIVACE;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-13,62;0,00;-13,62;;Não
35a1a65a-f401-4158-8744-0612ba83b7fb;22/12/2025;07:24:04;22/12/2025 07:38:01;Pedágio;;;QXL0J20;Passeio;RENAULT;KWID;"6790100003644134	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-3,70;0,00;-3,70;;Não
f1bd384d-8927-441c-a814-fb4b90b65b56;22/12/2025;07:56:05;22/12/2025 07:56:23;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
8954fd3a-261c-4f9e-9ccf-d32ee945905d;22/12/2025;08:27:43;22/12/2025 08:27:53;Pedágio;;;GCK9D18;Passeio;FIAT;PALIO WEEKEND;"6790100008630617	";Tag;FIAT PALIO WEEKEND;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 320+800, Guarapari - ES;-3,73;0,00;-3,73;;Não
d760a4f9-411c-41b7-bcf2-1334707ee60e;22/12/2025;08:11:22;22/12/2025 08:34:46;Pedágio;;;PUC3186;Passeio;FIAT;UNO VIVACE 1.0;"6790100000821776	";Tag;UNO VIVACE;;2 eixos rodagem simples;2 eixos rodagem simples;ViaRio;Corredor Presidente Tancredo Neves, KM 004+500, Rio de Janeiro - RJ;-8,95;0,00;-8,95;;Não
fcf55aa4-3853-4a9e-99ef-02eb86b342c6;22/12/2025;08:43:20;22/12/2025 09:02:32;Pedágio;;;RTG4I96;Passeio;FIAT;STRADA FREEDOM;"6790100005918593	";Tag;STRADA FREEDOM;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-4,10;0,00;-4,10;;Não
64f7ecf9-5768-45e1-8fef-45f737aa0f1b;22/12/2025;09:34:23;22/12/2025 09:34:32;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
b7e34892-3eb6-45eb-8899-fee45508743e;22/12/2025;09:50:08;22/12/2025 09:50:18;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
f7a1c182-8bd1-4c80-8aee-2a7a6e15d373;22/12/2025;10:38:57;22/12/2025 10:40:10;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
a31d74a7-be49-4b54-b323-d11bcf32258c;22/12/2025;11:00:16;22/12/2025 11:01:14;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
c675e356-c1f5-4ce5-b363-1d26f47c6a69;22/12/2025;11:25:31;22/12/2025 11:26:14;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
9d533757-ebd1-4fa1-a5ce-2c9b41a3b31f;22/12/2025;11:45:24;22/12/2025 11:46:07;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
a02ad782-fa36-4a4d-bcde-82364472a458;22/12/2025;14:32:55;22/12/2025 14:53:14;Pedágio;;;PUC3186;Passeio;FIAT;UNO VIVACE 1.0;"6790100000821776	";Tag;UNO VIVACE;;2 eixos rodagem simples;2 eixos rodagem simples;ViaRio;Corredor Presidente Tancredo Neves, KM 004+500, Rio de Janeiro - RJ;-8,95;0,00;-8,95;;Não
c08a2e8c-a04d-46b5-bf2b-dcfed47635aa;22/12/2025;16:16:47;22/12/2025 17:24:13;Pedágio;;;GCK9D18;Passeio;FIAT;PALIO WEEKEND;"6790100008630617	";Tag;FIAT PALIO WEEKEND;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Capixaba;BR-101, KM 320+800, Guarapari - ES;-3,73;0,00;-3,73;;Não
f415230d-0570-4ed1-8001-d0963237c668;22/12/2025;17:30:37;22/12/2025 17:41:27;Pedágio;;;QXL0J20;Passeio;RENAULT;KWID;"6790100003644134	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-3,70;0,00;-3,70;;Não
eda931d6-862e-48b2-9cb3-4e488ff67eff;22/12/2025;17:32:46;22/12/2025 17:54:13;Pedágio;;;RTG4I96;Passeio;FIAT;STRADA FREEDOM;"6790100005918593	";Tag;STRADA FREEDOM;;2 eixos rodagem simples;2 eixos rodagem simples;RioSP;Rodovia Rio Santos, KM 419+900, Itaguaí - RJ;-4,10;0,00;-4,10;;Não
117e9847-f9f8-4b7b-9a1a-a31dbd853e14;22/12/2025;18:11:49;22/12/2025 18:11:56;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
0c38c4a8-6668-4676-9d43-3c9cf31791d9;22/12/2025;18:59:13;22/12/2025 19:00:14;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
927156fa-3ce1-4188-b9d6-720e9ebee664;22/12/2025;19:35:17;22/12/2025 19:36:10;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
523f0b59-63cb-4c4b-93f2-a42dcbe1baba;22/12/2025;19:35:08;22/12/2025 19:36:10;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 299+000, São Gonçalo - RJ;-7,50;0,00;-7,50;;Não
207307aa-2e48-49ec-acc4-7ac772154748;22/12/2025;18:59:16;22/12/2025 20:32:23;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
5319d9f5-1280-44cd-b4ed-28b234219653;22/12/2025;18:13:18;22/12/2025 21:02:44;Pedágio;;;TOL4D70;Passeio;FIAT;STRADA FREEDOM CD13;"6790100010321288	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
353935ad-2c40-4905-8ca6-f61e4690d669;22/12/2025;18:13:20;22/12/2025 21:24:08;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 192+000, Casimiro de Abreu - RJ;-7,50;0,00;-7,50;;Não
a5e4dcee-caf2-4cae-bd5d-b310b3056ff8;23/12/2025;08:24:48;23/12/2025 08:25:06;Pedágio;;;QXL0J20;Passeio;RENAULT;KWID;"6790100003644134	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-493, KM 112+700, Itaguaí - RJ;-9,61;0,00;-9,61;;Não
dc4a0dd5-4537-41de-8938-b7f28cac7864;23/12/2025;09:10:05;23/12/2025 09:10:18;Pedágio;;;TOJ0A40;Passeio;FIAT;FIAT ARGO;"6790100009572370	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;LAMSA;Avenida Governador Carlos Lacerda, KM 004+000, Rio de Janeiro - RJ;-3,80;0,00;-3,80;;Não
ff943382-8ee5-41cf-b661-1a078780dc9f;23/12/2025;09:35:20;23/12/2025 09:35:36;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
6ab37c9e-36a2-45d5-8e57-be65ab0d2690;23/12/2025;09:58:53;23/12/2025 09:59:22;Pedágio;;;NAX6H44;Passeio;RENAULT;KWID;"6790100005918650	";Tag;KWID;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Rio Minas;BR-116, KM 207+100, Seropédica - RJ;-12,74;0,00;-12,74;;Não
22014505-ba49-4248-ae63-b97632ecb5fa;23/12/2025;10:12:35;23/12/2025 10:12:50;Pedágio;;;TOL4D72;Passeio;FIAT;STRADA FREEDOM CD13;"6790100009073916	";Tag;STRADA FREEDOM CD13;;2 eixos rodagem simples;2 eixos rodagem simples;Ecovias Ponte;Ponte Presidente Costa e Silva, KM 322+000, Niterói - RJ;-6,20;0,00;-6,20;;Não
d2536776-78cd-411d-a0e0-2ec9a95e23b3;23/12/2025;10:46:26;23/12/2025 10:47:35;Pedágio;;;TOJ0A44;Passeio;FIAT;FIAT ARGO;"6790100009571836	";Tag;FIAT ARGO;;2 eixos rodagem simples;2 eixos rodagem simples;Autopista Fluminense;BR-101, KM 252+000, Rio Bonito - RJ;-7,50;0,00;-7,50;;Não
